Gene,p_value,odds_ratio,n_SixtyLake,n_ConnessPond,p_adj,Direction
nicP_2,1,0,9,9,1,No difference
apeB,1,0,9,9,1,No difference
group_436,1,0,9,9,1,No difference
group_435,1,0,9,9,1,No difference
abaF,1,0,9,9,1,No difference
group_434,1,0,9,9,1,No difference
citN_1,1,0,9,9,1,No difference
puuB_1,1,0,9,9,1,No difference
group_433,1,0,9,9,1,No difference
puuB_7,1,0,9,9,1,No difference
adeQ,1,0,9,9,1,No difference
group_432,1,0,9,9,1,No difference
group_431,1,0,9,9,1,No difference
fadI_2,1,0,9,9,1,No difference
ndh,1,0,9,9,1,No difference
puuB_3,1,0,9,9,1,No difference
sasA_6,1,0,9,9,1,No difference
oprD_1,1,0,9,9,1,No difference
group_430,1,0,9,9,1,No difference
proP_2,1,0,9,9,1,No difference
ybdG,1,0,9,9,1,No difference
argA,1,0,9,9,1,No difference
dctA_1,1,0,9,9,1,No difference
sasA_16,1,0,9,9,1,No difference
group_426,1,0,9,9,1,No difference
dadA1_1,1,0,9,9,1,No difference
mdtA_6,1,0,9,9,1,No difference
proP_5,1,0,9,9,1,No difference
sasA_15,1,0,9,9,1,No difference
group_424,1,0,9,9,1,No difference
nicT_2,1,0,9,9,1,No difference
proP_1,1,0,9,9,1,No difference
guaD_1,1,0,9,9,1,No difference
folC,1,0,9,9,1,No difference
efeB,1,0,9,9,1,No difference
dctA_2,1,0,9,9,1,No difference
yihN,1,0,9,9,1,No difference
flgE,1,0,9,9,1,No difference
nicT_3,1,0,9,9,1,No difference
group_422,1,0,9,9,1,No difference
tig,1,0,9,9,1,No difference
yhjE,1,0,9,9,1,No difference
rlhA_2,1,0,9,9,1,No difference
prsE_1,1,0,9,9,1,No difference
puuB_4,1,0,9,9,1,No difference
brnQ,1,0,9,9,1,No difference
group_419,1,0,9,9,1,No difference
bdlA_4,1,0,9,9,1,No difference
group_417,1,0,9,9,1,No difference
flhF,1,0,9,9,1,No difference
group_416,1,0,9,9,1,No difference
nicP_6,1,0,9,9,1,No difference
oprD_5,1,0,9,9,1,No difference
sasA_13,1,0,9,9,1,No difference
hisD,1,0,9,9,1,No difference
mntH,1,0,9,9,1,No difference
hom,1,0,9,9,1,No difference
kgtP_1,1,0,9,9,1,No difference
group_414,1,0,9,9,1,No difference
oprD_7,1,0,9,9,1,No difference
group_411,1,0,9,9,1,No difference
yscN,1,0,9,9,1,No difference
rarA,1,0,9,9,1,No difference
group_410,1,0,9,9,1,No difference
oprD_2,1,0,9,9,1,No difference
abaQ,1,0,9,9,1,No difference
group_409,1,0,9,9,1,No difference
lysA_2,1,0,9,9,1,No difference
sasA_1,1,0,9,9,1,No difference
group_408,1,0,9,9,1,No difference
group_407,1,0,9,9,1,No difference
pepP,1,0,9,9,1,No difference
phoR,1,0,9,9,1,No difference
hisC_6,1,0,9,9,1,No difference
aceA,1,0,9,9,1,No difference
group_406,1,0,9,9,1,No difference
atoC_5,1,0,9,9,1,No difference
puuP,1,0,9,9,1,No difference
group_405,1,0,9,9,1,No difference
dctD_1,1,0,9,9,1,No difference
group_404,1,0,9,9,1,No difference
group_403,1,0,9,9,1,No difference
group_401,1,0,9,9,1,No difference
group_400,1,0,9,9,1,No difference
czcS_1,1,0,9,9,1,No difference
miaB,1,0,9,9,1,No difference
secY,1,0,9,9,1,No difference
ntaA,1,0,9,9,1,No difference
fucP,1,0,9,9,1,No difference
cnbH,1,0,9,9,1,No difference
group_399,1,0,9,9,1,No difference
dgt,1,0,9,9,1,No difference
mtaD,1,0,9,9,1,No difference
nicT_1,1,0,9,9,1,No difference
dctA2,1,0,9,9,1,No difference
tolC_3,1,0,9,9,1,No difference
exuT_1,1,0,9,9,1,No difference
group_398,1,0,9,9,1,No difference
gudD,1,0,9,9,1,No difference
group_397,1,0,9,9,1,No difference
rhlE_3,1,0,9,9,1,No difference
pyrC_2,1,0,9,9,1,No difference
pvdA,1,0,9,9,1,No difference
glmM,1,0,9,9,1,No difference
gdhA,1,0,9,9,1,No difference
glpT,1,0,9,9,1,No difference
group_395,1,0,9,9,1,No difference
mhbT,1,0,9,9,1,No difference
rimO,1,0,9,9,1,No difference
surA,1,0,9,9,1,No difference
amtB_1,1,0,9,9,1,No difference
group_394,1,0,9,9,1,No difference
hcaB_3,1,0,9,9,1,No difference
pssA,1,0,9,9,1,No difference
hcnB,1,0,9,9,1,No difference
sasA_3,1,0,9,9,1,No difference
uacT_1,1,0,9,9,1,No difference
pabB,1,0,9,9,1,No difference
nicP_1,1,0,9,9,1,No difference
phoQ,1,0,9,9,1,No difference
murD,1,0,9,9,1,No difference
adhB_2,1,0,9,9,1,No difference
puuA_4,1,0,9,9,1,No difference
qseC_3,1,0,9,9,1,No difference
astB,1,0,9,9,1,No difference
pmbA,1,0,9,9,1,No difference
rssB_5,1,0,9,9,1,No difference
oprB_1,1,0,9,9,1,No difference
aroH,1,0,9,9,1,No difference
adeP,1,0,9,9,1,No difference
scmP,1,0,9,9,1,No difference
rhlE_2,1,0,9,9,1,No difference
rcsC_22,1,0,9,9,1,No difference
dctD_2,1,0,9,9,1,No difference
mpl,1,0,9,9,1,No difference
gntT_1,1,0,9,9,1,No difference
rlmD,1,0,9,9,1,No difference
frc,1,0,9,9,1,No difference
group_388,1,0,9,9,1,No difference
moxC,1,0,9,9,1,No difference
nuoF,1,0,9,9,1,No difference
group_385,1,0,9,9,1,No difference
bdlA_2,1,0,9,9,1,No difference
mepA,1,0,9,9,1,No difference
group_384,1,0,9,9,1,No difference
puuA_5,1,0,9,9,1,No difference
hrcN,1,0,9,9,1,No difference
bdlA_3,1,0,9,9,1,No difference
garB,1,0,9,9,1,No difference
group_383,1,0,9,9,1,No difference
group_382,1,0,9,9,1,No difference
fliI,1,0,9,9,1,No difference
puuA_2,1,0,9,9,1,No difference
pfeS,1,0,9,9,1,No difference
cusS,1,0,9,9,1,No difference
ttuB_1,1,0,9,9,1,No difference
group_380,1,0,9,9,1,No difference
sasA_21,1,0,9,9,1,No difference
ribZ,1,0,9,9,1,No difference
gudP,1,0,9,9,1,No difference
steT_2,1,0,9,9,1,No difference
yhdG,1,0,9,9,1,No difference
spuC,1,0,9,9,1,No difference
glmU_2,1,0,9,9,1,No difference
group_378,1,0,9,9,1,No difference
proP_3,1,0,9,9,1,No difference
group_377,1,0,9,9,1,No difference
group_376,1,0,9,9,1,No difference
murF,1,0,9,9,1,No difference
mnmE,1,0,9,9,1,No difference
gntT_3,1,0,9,9,1,No difference
purB,1,0,9,9,1,No difference
pcaK_1,1,0,9,9,1,No difference
puuA_3,1,0,9,9,1,No difference
ppnN,1,0,9,9,1,No difference
creD,1,0,9,9,1,No difference
mco,1,0,9,9,1,No difference
fumC_2,1,0,9,9,1,No difference
cbs,1,0,9,9,1,No difference
sdaA_2,1,0,9,9,1,No difference
radA,1,0,9,9,1,No difference
ffh,1,0,9,9,1,No difference
sdaB,1,0,9,9,1,No difference
sdaA_1,1,0,9,9,1,No difference
puuA_1,1,0,9,9,1,No difference
atpD,1,0,9,9,1,No difference
rkpK,1,0,9,9,1,No difference
lpdV,1,0,9,9,1,No difference
xseA,1,0,9,9,1,No difference
atoC_2,1,0,9,9,1,No difference
group_374,1,0,9,9,1,No difference
qseC_2,1,0,9,9,1,No difference
norM,1,0,9,9,1,No difference
opuE,1,0,9,9,1,No difference
hemN,1,0,9,9,1,No difference
ycaD_2,1,0,9,9,1,No difference
group_372,1,0,9,9,1,No difference
sasA_11,1,0,9,9,1,No difference
qseC_1,1,0,9,9,1,No difference
dbpA_1,1,0,9,9,1,No difference
group_371,1,0,9,9,1,No difference
cysS,1,0,9,9,1,No difference
fumC_1,1,0,9,9,1,No difference
tcyP,1,0,9,9,1,No difference
group_369,1,0,9,9,1,No difference
antA,1,0,9,9,1,No difference
sad_1,1,0,9,9,1,No difference
group_368,1,0,9,9,1,No difference
group_367,1,0,9,9,1,No difference
cysG_2,1,0,9,9,1,No difference
group_366,1,0,9,9,1,No difference
group_365,1,0,9,9,1,No difference
davT_2,1,0,9,9,1,No difference
eutB,1,0,9,9,1,No difference
yajR,1,0,9,9,1,No difference
mltF_4,1,0,9,9,1,No difference
sthA,1,0,9,9,1,No difference
group_364,1,0,9,9,1,No difference
argH_1,1,0,9,9,1,No difference
group_363,1,0,9,9,1,No difference
norR_3,1,0,9,9,1,No difference
atoC_4,1,0,9,9,1,No difference
mdtK,1,0,9,9,1,No difference
algC,1,0,9,9,1,No difference
hprS,1,0,9,9,1,No difference
aam_1,1,0,9,9,1,No difference
group_361,1,0,9,9,1,No difference
pcnB,1,0,9,9,1,No difference
aroP_2,1,0,9,9,1,No difference
gntT_2,1,0,9,9,1,No difference
puuB_5,1,0,9,9,1,No difference
norG_3,1,0,9,9,1,No difference
gabP_1,1,0,9,9,1,No difference
bioA,1,0,9,9,1,No difference
group_355,1,0,9,9,1,No difference
norG_5,1,0,9,9,1,No difference
oprD_4,1,0,9,9,1,No difference
murJ_1,1,0,9,9,1,No difference
group_354,1,0,9,9,1,No difference
thrC,1,0,9,9,1,No difference
group_353,1,0,9,9,1,No difference
ahcY,1,0,9,9,1,No difference
mltD,1,0,9,9,1,No difference
norG_6,1,0,9,9,1,No difference
hisC_5,1,0,9,9,1,No difference
proY_2,1,0,9,9,1,No difference
dat,1,0,9,9,1,No difference
fliD,1,0,9,9,1,No difference
group_352,1,0,9,9,1,No difference
imuB,1,0,9,9,1,No difference
ald,1,0,9,9,1,No difference
oprM_4,1,0,9,9,1,No difference
oprM_2,1,0,9,9,1,No difference
ttuE,1,0,9,9,1,No difference
group_349,1,0,9,9,1,No difference
cfiB,1,0,9,9,1,No difference
leuC_2,1,0,9,9,1,No difference
leuC_1,1,0,9,9,1,No difference
atoE,1,0,9,9,1,No difference
kaiC_3,1,0,9,9,1,No difference
ttgC_3,1,0,9,9,1,No difference
group_346,1,0,9,9,1,No difference
oprM_3,1,0,9,9,1,No difference
aroP_1,1,0,9,9,1,No difference
mltF_3,1,0,9,9,1,No difference
ftsY,1,0,9,9,1,No difference
aldA,1,0,9,9,1,No difference
hisC_1,1,0,9,9,1,No difference
norG_1,1,0,9,9,1,No difference
aspA,1,0,9,9,1,No difference
argH_2,1,0,9,9,1,No difference
sbcB,1,0,9,9,1,No difference
arcD_2,1,0,9,9,1,No difference
arcD_1,1,0,9,9,1,No difference
oprM_1,1,0,9,9,1,No difference
hsrA,1,0,9,9,1,No difference
calB,1,0,9,9,1,No difference
group_342,1,0,9,9,1,No difference
group_341,1,0,9,9,1,No difference
gadA,1,0,9,9,1,No difference
davD_1,1,0,9,9,1,No difference
group_340,1,0,9,9,1,No difference
aprA_1,1,0,9,9,1,No difference
arnT_1,1,0,9,9,1,No difference
potE,1,0,9,9,1,No difference
bepA_1,1,0,9,9,1,No difference
ccoN1_2,1,0,9,9,1,No difference
czcS_2,1,0,9,9,1,No difference
group_339,1,0,9,9,1,No difference
lpdG,1,0,9,9,1,No difference
clsA,1,0,9,9,1,No difference
group_338,1,0,9,9,1,No difference
group_337,1,0,9,9,1,No difference
dht,1,0,9,9,1,No difference
zraR,1,0,9,9,1,No difference
cydA,1,0,9,9,1,No difference
group_336,1,0,9,9,1,No difference
norG_2,1,0,9,9,1,No difference
creC,1,0,9,9,1,No difference
group_334,1,0,9,9,1,No difference
tldD,1,0,9,9,1,No difference
group_333,1,0,9,9,1,No difference
treP,1,0,9,9,1,No difference
gbsA,1,0,9,9,1,No difference
degP,1,0,9,9,1,No difference
pucI_2,1,0,9,9,1,No difference
ccoN1_1,1,0,9,9,1,No difference
group_331,1,0,9,9,1,No difference
murC,1,0,9,9,1,No difference
phrB_2,1,0,9,9,1,No difference
group_328,1,0,9,9,1,No difference
gatB,1,0,9,9,1,No difference
aldHT,1,0,9,9,1,No difference
group_327,1,0,9,9,1,No difference
fliC,1,0,9,9,1,No difference
cat,1,0,9,9,1,No difference
group_326,1,0,9,9,1,No difference
group_325,1,0,9,9,1,No difference
group_324,1,0,9,9,1,No difference
ttgF,1,0,9,9,1,No difference
group_323,1,0,9,9,1,No difference
pykA,1,0,9,9,1,No difference
cobQ,1,0,9,9,1,No difference
alsT,1,0,9,9,1,No difference
trkI,1,0,9,9,1,No difference
rng,1,0,9,9,1,No difference
algX,1,0,9,9,1,No difference
ttgC_1,1,0,9,9,1,No difference
algA_2,1,0,9,9,1,No difference
xylB_2,1,0,9,9,1,No difference
betB_2,1,0,9,9,1,No difference
murE,1,0,9,9,1,No difference
nuoN,1,0,9,9,1,No difference
amn,1,0,9,9,1,No difference
dan,1,0,9,9,1,No difference
gap2,1,0,9,9,1,No difference
group_318,1,0,9,9,1,No difference
astD,1,0,9,9,1,No difference
sasA_12,1,0,9,9,1,No difference
algD,1,0,9,9,1,No difference
zwf_1,1,0,9,9,1,No difference
group_317,1,0,9,9,1,No difference
ubiD,1,0,9,9,1,No difference
ttgC_2,1,0,9,9,1,No difference
rhlB_1,1,0,9,9,1,No difference
der,1,0,9,9,1,No difference
guaB,1,0,9,9,1,No difference
sasA_4,1,0,9,9,1,No difference
betB_1,1,0,9,9,1,No difference
oprM_5,1,0,9,9,1,No difference
norR_1,1,0,9,9,1,No difference
group_313,1,0,9,9,1,No difference
norG_4,1,0,9,9,1,No difference
group_311,1,0,9,9,1,No difference
sctC_1,1,0,9,9,1,No difference
nusA,1,0,9,9,1,No difference
group_309,1,0,9,9,1,No difference
gltX,1,0,9,9,1,No difference
trpE,1,0,9,9,1,No difference
prpD,1,0,9,9,1,No difference
rbsA_3,1,0,9,9,1,No difference
group_306,1,0,9,9,1,No difference
group_305,1,0,9,9,1,No difference
pucI_3,1,0,9,9,1,No difference
feaB_1,1,0,9,9,1,No difference
algE,1,0,9,9,1,No difference
group_303,1,0,9,9,1,No difference
pepA,1,0,9,9,1,No difference
group_302,1,0,9,9,1,No difference
group_301,1,0,9,9,1,No difference
group_300,1,0,9,9,1,No difference
puuC,1,0,9,9,1,No difference
malT_2,1,0,9,9,1,No difference
comM,1,0,9,9,1,No difference
group_299,1,0,9,9,1,No difference
bauC_2,1,0,9,9,1,No difference
steT_1,1,0,9,9,1,No difference
araG_1,1,0,9,9,1,No difference
kaiC_2,1,0,9,9,1,No difference
proP_4,1,0,9,9,1,No difference
lysU,1,0,9,9,1,No difference
uacT_2,1,0,9,9,1,No difference
ppx,1,0,9,9,1,No difference
purF,1,0,9,9,1,No difference
glpK,1,0,9,9,1,No difference
mqo_2,1,0,9,9,1,No difference
tyrR_2,1,0,9,9,1,No difference
ttgI,1,0,9,9,1,No difference
mdtD_1,1,0,9,9,1,No difference
group_295,1,0,9,9,1,No difference
group_294,1,0,9,9,1,No difference
ilvA_1,1,0,9,9,1,No difference
arnT_2,1,0,9,9,1,No difference
algK,1,0,9,9,1,No difference
mmsA_1,1,0,9,9,1,No difference
bmr3,1,0,9,9,1,No difference
group_293,1,0,9,9,1,No difference
dnaA,1,0,9,9,1,No difference
xylB_1,1,0,9,9,1,No difference
adh_1,1,0,9,9,1,No difference
zwf_2,1,0,9,9,1,No difference
lnt,1,0,9,9,1,No difference
fumA,1,0,9,9,1,No difference
araG_2,1,0,9,9,1,No difference
group_291,1,0,9,9,1,No difference
emrB_2,1,0,9,9,1,No difference
nuoM,1,0,9,9,1,No difference
rbsA_2,1,0,9,9,1,No difference
group_290,1,0,9,9,1,No difference
group_289,1,0,9,9,1,No difference
group_288,1,0,9,9,1,No difference
lcfB,1,0,9,9,1,No difference
group_285,1,0,9,9,1,No difference
murJ_2,1,0,9,9,1,No difference
phrB_1,1,0,9,9,1,No difference
glpD,1,0,9,9,1,No difference
phoD_1,1,0,9,9,1,No difference
katB,1,0,9,9,1,No difference
atpA,1,0,9,9,1,No difference
norR_2,1,0,9,9,1,No difference
gabR_1,1,0,9,9,1,No difference
group_280,1,0,9,9,1,No difference
rbsA_4,1,0,9,9,1,No difference
araG_3,1,0,9,9,1,No difference
garD,1,0,9,9,1,No difference
emrB_1,1,0,9,9,1,No difference
group_277,1,0,9,9,1,No difference
glgA,1,0,9,9,1,No difference
group_276,1,0,9,9,1,No difference
btuD_4,1,0,9,9,1,No difference
group_275,1,0,9,9,1,No difference
ybiT,1,0,9,9,1,No difference
tyrR_1,1,0,9,9,1,No difference
group_274,1,0,9,9,1,No difference
group_273,1,0,9,9,1,No difference
ahpF,1,0,9,9,1,No difference
aer,1,0,9,9,1,No difference
clsC,1,0,9,9,1,No difference
yejF_1,1,0,9,9,1,No difference
phoD_2,1,0,9,9,1,No difference
algG,1,0,9,9,1,No difference
group_272,1,0,9,9,1,No difference
group_271,1,0,9,9,1,No difference
guaA,1,0,9,9,1,No difference
group_270,1,0,9,9,1,No difference
group_269,1,0,9,9,1,No difference
group_267,1,0,9,9,1,No difference
glpE_3,1,0,9,9,1,No difference
prfC,1,0,9,9,1,No difference
group_266,1,0,9,9,1,No difference
group_265,1,0,9,9,1,No difference
ycbB,1,0,9,9,1,No difference
group_263,1,0,9,9,1,No difference
dppA_1,1,0,9,9,1,No difference
group_262,1,0,9,9,1,No difference
ywrD,1,0,9,9,1,No difference
group_261,1,0,9,9,1,No difference
dppA_2,1,0,9,9,1,No difference
group_259,1,0,9,9,1,No difference
dppA_5,1,0,9,9,1,No difference
dppA_3,1,0,9,9,1,No difference
aruI_2,1,0,9,9,1,No difference
group_257,1,0,9,9,1,No difference
sasA_22,1,0,9,9,1,No difference
betA_2,1,0,9,9,1,No difference
yejF_2,1,0,9,9,1,No difference
pucI_1,1,0,9,9,1,No difference
gapN,1,0,9,9,1,No difference
pitA_1,1,0,9,9,1,No difference
nadB,1,0,9,9,1,No difference
accA_1,1,0,9,9,1,No difference
group_255,1,0,9,9,1,No difference
group_254,1,0,9,9,1,No difference
group_253,1,0,9,9,1,No difference
nanT_2,1,0,9,9,1,No difference
group_252,1,0,9,9,1,No difference
group_251,1,0,9,9,1,No difference
group_250,1,0,9,9,1,No difference
yveA,1,0,9,9,1,No difference
group_247,1,0,9,9,1,No difference
mdoD,1,0,9,9,1,No difference
aruI_1,1,0,9,9,1,No difference
group_246,1,0,9,9,1,No difference
ctpH,1,0,9,9,1,No difference
dppA_4,1,0,9,9,1,No difference
fadD3,1,0,9,9,1,No difference
group_242,1,0,9,9,1,No difference
mcpP_1,1,0,9,9,1,No difference
ettA_2,1,0,9,9,1,No difference
gsiA,1,0,9,9,1,No difference
group_241,1,0,9,9,1,No difference
fan1,1,0,9,9,1,No difference
pgm,1,0,9,9,1,No difference
alkJ_2,1,0,9,9,1,No difference
group_239,1,0,9,9,1,No difference
treA,1,0,9,9,1,No difference
groL,1,0,9,9,1,No difference
pqiB,1,0,9,9,1,No difference
group_238,1,0,9,9,1,No difference
acsA_2,1,0,9,9,1,No difference
aidB,1,0,9,9,1,No difference
yojI,1,0,9,9,1,No difference
arnT_4,1,0,9,9,1,No difference
arnT_3,1,0,9,9,1,No difference
mqo_1,1,0,9,9,1,No difference
sir,1,0,9,9,1,No difference
actP,1,0,9,9,1,No difference
group_230,1,0,9,9,1,No difference
pgi,1,0,9,9,1,No difference
ettA_1,1,0,9,9,1,No difference
group_229,1,0,9,9,1,No difference
ligB,1,0,9,9,1,No difference
group_228,1,0,9,9,1,No difference
rcsC_20,1,0,9,9,1,No difference
pknD_2,1,0,9,9,1,No difference
madA,1,0,9,9,1,No difference
group_226,1,0,9,9,1,No difference
recN,1,0,9,9,1,No difference
deaD,1,0,9,9,1,No difference
yidC,1,0,9,9,1,No difference
mcpP_2,1,0,9,9,1,No difference
leuA,1,0,9,9,1,No difference
group_221,1,0,9,9,1,No difference
mrpD,1,0,9,9,1,No difference
fadD_2,1,0,9,9,1,No difference
aknOx,1,0,9,9,1,No difference
fadD_1,1,0,9,9,1,No difference
group_220,1,0,9,9,1,No difference
glcA,1,0,9,9,1,No difference
kdpA_1,1,0,9,9,1,No difference
rpsA,1,0,9,9,1,No difference
tamA,1,0,9,9,1,No difference
QRSL1,1,0,9,9,1,No difference
group_218,1,0,9,9,1,No difference
glnS,1,0,9,9,1,No difference
fadD_3,1,0,9,9,1,No difference
iaaM,1,0,9,9,1,No difference
betA_1,1,0,9,9,1,No difference
kdpA_2,1,0,9,9,1,No difference
gamP,1,0,9,9,1,No difference
recJ,1,0,9,9,1,No difference
shlB_3,1,0,9,9,1,No difference
rcsC_26,1,0,9,9,1,No difference
group_217,1,0,9,9,1,No difference
group_216,1,0,9,9,1,No difference
aceK,1,0,9,9,1,No difference
proS,1,0,9,9,1,No difference
group_215,1,0,9,9,1,No difference
fruA,1,0,9,9,1,No difference
group_214,1,0,9,9,1,No difference
kefC_1,1,0,9,9,1,No difference
rcsC_5,1,0,9,9,1,No difference
poxB,1,0,9,9,1,No difference
bepA_3,1,0,9,9,1,No difference
bacA,1,0,9,9,1,No difference
ggt_1,1,0,9,9,1,No difference
ilvI,1,0,9,9,1,No difference
group_212,1,0,9,9,1,No difference
aspT,1,0,9,9,1,No difference
araC,1,0,9,9,1,No difference
group_209,1,0,9,9,1,No difference
pepV,1,0,9,9,1,No difference
group_208,1,0,9,9,1,No difference
eptC,1,0,9,9,1,No difference
group_207,1,0,9,9,1,No difference
ftsI,1,0,9,9,1,No difference
treZ,1,0,9,9,1,No difference
dsbD,1,0,9,9,1,No difference
group_206,1,0,9,9,1,No difference
gshAB,1,0,9,9,1,No difference
prsD,1,0,9,9,1,No difference
ynbC,1,0,9,9,1,No difference
dipZ,1,0,9,9,1,No difference
kefB,1,0,9,9,1,No difference
dctB_1,1,0,9,9,1,No difference
msbA_1,1,0,9,9,1,No difference
group_202,1,0,9,9,1,No difference
sdhA,1,0,9,9,1,No difference
atzF,1,0,9,9,1,No difference
asnB,1,0,9,9,1,No difference
dmdC_2,1,0,9,9,1,No difference
aspS,1,0,9,9,1,No difference
gcl,1,0,9,9,1,No difference
fliF,1,0,9,9,1,No difference
sasA_9,1,0,9,9,1,No difference
group_201,1,0,9,9,1,No difference
dmdC_3,1,0,9,9,1,No difference
nuoC,1,0,9,9,1,No difference
group_197,1,0,9,9,1,No difference
lepA,1,0,9,9,1,No difference
dmdC_1,1,0,9,9,1,No difference
group_194,1,0,9,9,1,No difference
group_193,1,0,9,9,1,No difference
kefC_2,1,0,9,9,1,No difference
oadA,1,0,9,9,1,No difference
lpoA,1,0,9,9,1,No difference
group_192,1,0,9,9,1,No difference
ggt_2,1,0,9,9,1,No difference
sasA_10,1,0,9,9,1,No difference
bmrA,1,0,9,9,1,No difference
dap,1,0,9,9,1,No difference
uvrC,1,0,9,9,1,No difference
group_191,1,0,9,9,1,No difference
group_190,1,0,9,9,1,No difference
edd,1,0,9,9,1,No difference
group_189,1,0,9,9,1,No difference
group_188,1,0,9,9,1,No difference
glmS,1,0,9,9,1,No difference
acoR_2,1,0,9,9,1,No difference
sgrR,1,0,9,9,1,No difference
novN,1,0,9,9,1,No difference
ilvD,1,0,9,9,1,No difference
rpoD,1,0,9,9,1,No difference
nuoL,1,0,9,9,1,No difference
group_184,1,0,9,9,1,No difference
group_183,1,0,9,9,1,No difference
group_182,1,0,9,9,1,No difference
group_181,1,0,9,9,1,No difference
group_180,1,0,9,9,1,No difference
appA,1,0,9,9,1,No difference
hscA,1,0,9,9,1,No difference
glpE_2,1,0,9,9,1,No difference
group_178,1,0,9,9,1,No difference
aroB_2,1,0,9,9,1,No difference
group_177,1,0,9,9,1,No difference
secD,1,0,9,9,1,No difference
lplT,1,0,9,9,1,No difference
ppiD,1,0,9,9,1,No difference
group_175,1,0,9,9,1,No difference
cadA_2,1,0,9,9,1,No difference
mnmG,1,0,9,9,1,No difference
mrdA_2,1,0,9,9,1,No difference
pctA_1,1,0,9,9,1,No difference
btuB_6,1,0,9,9,1,No difference
group_174,1,0,9,9,1,No difference
cysNC_2,1,0,9,9,1,No difference
mrdA_1,1,0,9,9,1,No difference
dxs,1,0,9,9,1,No difference
group_172,1,0,9,9,1,No difference
rcsC_29,1,0,9,9,1,No difference
dctB_2,1,0,9,9,1,No difference
kup,1,0,9,9,1,No difference
group_171,1,0,9,9,1,No difference
rhlE_1,1,0,9,9,1,No difference
htpG,1,0,9,9,1,No difference
acoR_1,1,0,9,9,1,No difference
yheS,1,0,9,9,1,No difference
dnaK_2,1,0,9,9,1,No difference
ftsH_1,1,0,9,9,1,No difference
mcpS,1,0,9,9,1,No difference
uup,1,0,9,9,1,No difference
thrS,1,0,9,9,1,No difference
accA1_1,1,0,9,9,1,No difference
estA,1,0,9,9,1,No difference
group_169,1,0,9,9,1,No difference
group_168,1,0,9,9,1,No difference
group_166,1,0,9,9,1,No difference
accA1_2,1,0,9,9,1,No difference
group_165,1,0,9,9,1,No difference
slt,1,0,9,9,1,No difference
iolD,1,0,9,9,1,No difference
group_164,1,0,9,9,1,No difference
iolC,1,0,9,9,1,No difference
acsA_1,1,0,9,9,1,No difference
vgrG1_1,1,0,9,9,1,No difference
group_163,1,0,9,9,1,No difference
mdoB_2,1,0,9,9,1,No difference
acs_1,1,0,9,9,1,No difference
macB_3,1,0,9,9,1,No difference
topB,1,0,9,9,1,No difference
group_158,1,0,9,9,1,No difference
group_157,1,0,9,9,1,No difference
dnaG,1,0,9,9,1,No difference
group_155,1,0,9,9,1,No difference
macB_1,1,0,9,9,1,No difference
glgE2,1,0,9,9,1,No difference
ccmF,1,0,9,9,1,No difference
group_150,1,0,9,9,1,No difference
arnA,1,0,9,9,1,No difference
aaeB_1,1,0,9,9,1,No difference
caiT,1,0,9,9,1,No difference
dapL_1,1,0,9,9,1,No difference
group_149,1,0,9,9,1,No difference
mltF_2,1,0,9,9,1,No difference
pglF,1,0,9,9,1,No difference
tktA,1,0,9,9,1,No difference
mnmC_2,1,0,9,9,1,No difference
rep_1,1,0,9,9,1,No difference
uvrB,1,0,9,9,1,No difference
rlhA_1,1,0,9,9,1,No difference
group_146,1,0,9,9,1,No difference
cyoB,1,0,9,9,1,No difference
rcsC_7,1,0,9,9,1,No difference
vgrG1_3,1,0,9,9,1,No difference
rcsC_8,1,0,9,9,1,No difference
group_142,1,0,9,9,1,No difference
fadH,1,0,9,9,1,No difference
metG,1,0,9,9,1,No difference
group_139,1,0,9,9,1,No difference
group_138,1,0,9,9,1,No difference
ptrB,1,0,9,9,1,No difference
kdpB_1,1,0,9,9,1,No difference
group_137,1,0,9,9,1,No difference
tkt,1,0,9,9,1,No difference
stcD,1,0,9,9,1,No difference
group_135,1,0,9,9,1,No difference
btsT,1,0,9,9,1,No difference
recD_1,1,0,9,9,1,No difference
group_134,1,0,9,9,1,No difference
group_132,1,0,9,9,1,No difference
